epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,9929.46,1.71109,1.43986,1.51777,0.45843,0.53082,0.38572,0.17476,1.85263,1.46233,1.66493,0.00656344,0.00656344,0.00656344
174,9986.12,1.69554,1.42686,1.517,0.37924,0.46203,0.34418,0.17106,1.8537,1.46106,1.66477,0.00654346,0.00654346,0.00654346
175,10042.1,1.71162,1.44284,1.51563,0.37436,0.46912,0.34782,0.17413,1.85165,1.45933,1.66809,0.00652348,0.00652348,0.00652348
176,10098.8,1.70508,1.43507,1.52401,0.43959,0.5456,0.38394,0.1756,1.85409,1.46056,1.67299,0.0065035,0.0065035,0.0065035
177,10155.7,1.70465,1.4167,1.50904,0.43804,0.53593,0.42901,0.18823,1.85418,1.47344,1.67102,0.00648352,0.00648352,0.00648352
178,10212.2,1.70315,1.44298,1.51691,0.55636,0.45016,0.34807,0.17213,1.85427,1.46927,1.67924,0.00646354,0.00646354,0.00646354
179,10269.2,1.68714,1.41156,1.50277,0.55972,0.45285,0.34843,0.17209,1.86237,1.47491,1.68143,0.00644356,0.00644356,0.00644356
180,10326.1,1.68958,1.41872,1.50799,0.56855,0.45414,0.34833,0.17203,1.8601,1.46354,1.67897,0.00642358,0.00642358,0.00642358
181,10383.7,1.69188,1.42187,1.50334,0.56359,0.43289,0.34659,0.17287,1.85182,1.45974,1.66951,0.0064036,0.0064036,0.0064036
182,10440.7,1.69632,1.42511,1.51556,0.39752,0.45088,0.34438,0.16785,1.848,1.45504,1.66771,0.00638362,0.00638362,0.00638362
183,10497.3,1.67286,1.39849,1.49409,0.39156,0.45303,0.34489,0.16796,1.85273,1.45535,1.67086,0.00636364,0.00636364,0.00636364
184,10553.6,1.68567,1.40509,1.49595,0.40521,0.44209,0.34306,0.16816,1.8546,1.46394,1.67126,0.00634366,0.00634366,0.00634366
185,10610.8,1.69988,1.43401,1.51901,0.3912,0.43484,0.34273,0.16685,1.86396,1.46247,1.67689,0.00632368,0.00632368,0.00632368
186,10667.1,1.69553,1.41174,1.51204,0.40728,0.44258,0.34827,0.16916,1.85853,1.46921,1.67608,0.0063037,0.0063037,0.0063037
187,10723.7,1.68979,1.42884,1.51267,0.40563,0.44775,0.35069,0.16445,1.86051,1.46633,1.67651,0.00628372,0.00628372,0.00628372
188,10781,1.68996,1.41697,1.51465,0.47385,0.53843,0.39119,0.17359,1.85944,1.46334,1.67562,0.00626374,0.00626374,0.00626374
189,10838.1,1.69664,1.43975,1.5164,0.42374,0.56244,0.39185,0.17319,1.86617,1.46784,1.67828,0.00624376,0.00624376,0.00624376
190,10894.8,1.69564,1.41938,1.5032,0.4761,0.61323,0.43061,0.17546,1.85508,1.46568,1.66933,0.00622378,0.00622378,0.00622378
191,10951.8,1.66666,1.40783,1.50203,0.46148,0.62419,0.42957,0.18295,1.85446,1.46152,1.6687,0.0062038,0.0062038,0.0062038
192,11008.3,1.68988,1.41077,1.50095,0.47041,0.61702,0.42866,0.17022,1.85872,1.46612,1.67146,0.00618382,0.00618382,0.00618382
193,11064.7,1.68224,1.40143,1.50877,0.55933,0.50866,0.42829,0.18787,1.85843,1.46661,1.67361,0.00616384,0.00616384,0.00616384
194,11122.2,1.68192,1.40438,1.49867,0.52655,0.50972,0.42845,0.18539,1.85443,1.45914,1.6705,0.00614386,0.00614386,0.00614386
195,11179,1.69431,1.41424,1.50811,0.43034,0.56453,0.37083,0.1752,1.85742,1.46054,1.67317,0.00612388,0.00612388,0.00612388
196,11235.4,1.67884,1.41882,1.50731,0.41414,0.42837,0.37294,0.17306,1.85703,1.46213,1.67452,0.0061039,0.0061039,0.0061039
197,11292.5,1.68443,1.40937,1.50032,0.40733,0.43751,0.37703,0.17782,1.86187,1.46559,1.67789,0.00608392,0.00608392,0.00608392
198,11348.9,1.67885,1.40132,1.50378,0.38399,0.54849,0.37576,0.17382,1.86272,1.46845,1.67809,0.00606394,0.00606394,0.00606394
199,11404.8,1.67828,1.40984,1.4971,0.39579,0.44037,0.34452,0.16749,1.8589,1.46208,1.67597,0.00604396,0.00604396,0.00604396
200,11461.5,1.68812,1.41243,1.50689,0.40024,0.44391,0.34647,0.17064,1.86198,1.46128,1.67537,0.00602398,0.00602398,0.00602398
201,11517.7,1.68393,1.40046,1.49898,0.5374,0.50084,0.43055,0.17935,1.85936,1.46131,1.67486,0.006004,0.006004,0.006004
202,11574.3,1.68081,1.40637,1.49933,0.53942,0.51113,0.43459,0.18938,1.85539,1.45916,1.6678,0.00598402,0.00598402,0.00598402
203,11630.5,1.67269,1.40638,1.50152,0.50983,0.51782,0.43623,0.18919,1.85734,1.46172,1.67006,0.00596404,0.00596404,0.00596404
204,11687.1,1.67183,1.40122,1.50054,0.50639,0.5035,0.43532,0.1816,1.86364,1.46199,1.67289,0.00594406,0.00594406,0.00594406
205,11743,1.66568,1.38867,1.48435,0.40628,0.44836,0.35129,0.17271,1.86507,1.45803,1.67281,0.00592408,0.00592408,0.00592408
206,11799.7,1.67464,1.40424,1.49836,0.5011,0.50494,0.43538,0.18159,1.86031,1.45306,1.66864,0.0059041,0.0059041,0.0059041
207,11857,1.66866,1.38789,1.49381,0.5035,0.51298,0.433,0.19848,1.86123,1.4555,1.66957,0.00588412,0.00588412,0.00588412
208,11913.5,1.66587,1.39146,1.48533,0.49118,0.50906,0.43174,0.19906,1.86081,1.45466,1.66859,0.00586414,0.00586414,0.00586414
209,11970.3,1.66773,1.38398,1.48893,0.49573,0.52095,0.43174,0.18977,1.86168,1.45765,1.66944,0.00584416,0.00584416,0.00584416
210,12027.1,1.66473,1.38934,1.48517,0.48268,0.51137,0.42796,0.1958,1.87119,1.45658,1.67592,0.00582418,0.00582418,0.00582418
211,12083.8,1.67346,1.40294,1.49563,0.49481,0.50847,0.42844,0.17868,1.8609,1.45484,1.66928,0.0058042,0.0058042,0.0058042
212,12141.5,1.68048,1.40211,1.50219,0.52491,0.50877,0.42977,0.17884,1.8579,1.45508,1.67084,0.00578422,0.00578422,0.00578422
213,12198.1,1.6793,1.39143,1.49035,0.49009,0.50988,0.42999,0.18272,1.8515,1.45591,1.6676,0.00576424,0.00576424,0.00576424
214,12254.5,1.6754,1.41305,1.4968,0.47827,0.51079,0.43011,0.1819,1.85532,1.46017,1.67275,0.00574426,0.00574426,0.00574426
215,12310.4,1.65704,1.38091,1.49184,0.48924,0.50841,0.43117,0.1881,1.85537,1.46137,1.67373,0.00572428,0.00572428,0.00572428
216,12367.1,1.659,1.39705,1.4993,0.47005,0.51548,0.43293,0.18876,1.85459,1.45431,1.67359,0.0057043,0.0057043,0.0057043
217,12423.2,1.6538,1.36865,1.48653,0.45756,0.51434,0.4295,0.18808,1.85471,1.4552,1.67256,0.00568432,0.00568432,0.00568432
218,12479.4,1.66486,1.37598,1.48483,0.47851,0.51271,0.43043,0.18051,1.85579,1.4579,1.67062,0.00566434,0.00566434,0.00566434
219,12536.1,1.6642,1.4058,1.49692,0.37835,0.43511,0.34761,0.1728,1.85773,1.45383,1.67224,0.00564436,0.00564436,0.00564436
220,12592.9,1.66243,1.38451,1.49194,0.47464,0.51628,0.43159,0.1856,1.86294,1.45541,1.67317,0.00562438,0.00562438,0.00562438
221,12649.7,1.65888,1.37001,1.49359,0.49207,0.51628,0.43131,0.18193,1.85976,1.4546,1.6709,0.0056044,0.0056044,0.0056044
222,12706.6,1.65352,1.36395,1.48269,0.48503,0.5161,0.43653,0.18231,1.86614,1.45797,1.67417,0.00558442,0.00558442,0.00558442
223,12764,1.64653,1.35555,1.48025,0.5027,0.51222,0.4378,0.18323,1.86613,1.45872,1.67457,0.00556444,0.00556444,0.00556444
224,12820.5,1.66114,1.37947,1.48288,0.38692,0.43869,0.35257,0.17835,1.8692,1.46027,1.67598,0.00554446,0.00554446,0.00554446
225,12877.3,1.66375,1.39158,1.48871,0.37956,0.44311,0.35347,0.17519,1.86683,1.45759,1.67307,0.00552448,0.00552448,0.00552448
226,12935.3,1.6565,1.37038,1.4904,0.50331,0.51782,0.43554,0.18636,1.86252,1.45763,1.67281,0.0055045,0.0055045,0.0055045
227,12992.3,1.67014,1.38881,1.48505,0.47762,0.50897,0.437,0.19388,1.85805,1.45702,1.67054,0.00548452,0.00548452,0.00548452
228,13047.8,1.66234,1.38777,1.49458,0.4912,0.50441,0.43566,0.18071,1.86322,1.45814,1.67328,0.00546454,0.00546454,0.00546454
229,13105.2,1.66044,1.37281,1.47517,0.37569,0.44255,0.35305,0.17255,1.86258,1.45779,1.67315,0.00544456,0.00544456,0.00544456
230,13161.2,1.65074,1.36918,1.48347,0.54088,0.43888,0.35185,0.1721,1.86273,1.46004,1.67225,0.00542458,0.00542458,0.00542458
231,13217.2,1.65508,1.37475,1.47978,0.54691,0.43961,0.35244,0.16795,1.8608,1.45898,1.67171,0.0054046,0.0054046,0.0054046
232,13273.9,1.65856,1.37032,1.47953,0.42051,0.5842,0.39267,0.17175,1.85906,1.46196,1.67035,0.00538462,0.00538462,0.00538462
233,13330.6,1.66023,1.37661,1.49419,0.4408,0.55265,0.39032,0.17178,1.85729,1.45913,1.67007,0.00536464,0.00536464,0.00536464
234,13387.4,1.65609,1.36535,1.48086,0.45231,0.57181,0.43089,0.18397,1.85635,1.45869,1.67043,0.00534466,0.00534466,0.00534466
235,13443.3,1.64983,1.3625,1.48273,0.53342,0.51079,0.43118,0.18372,1.85664,1.45789,1.67205,0.00532468,0.00532468,0.00532468
236,13499.9,1.65425,1.38764,1.4941,0.55445,0.50642,0.43101,0.18381,1.85825,1.45984,1.67494,0.0053047,0.0053047,0.0053047
237,13557.2,1.64661,1.37588,1.48217,0.55154,0.50477,0.43117,0.17626,1.85939,1.46055,1.67518,0.00528472,0.00528472,0.00528472
238,13613.2,1.63742,1.34156,1.47378,0.53861,0.51007,0.43472,0.17766,1.85984,1.45724,1.67777,0.00526474,0.00526474,0.00526474
239,13669.9,1.6556,1.36658,1.47666,0.53995,0.50296,0.43367,0.17684,1.85993,1.45752,1.67796,0.00524476,0.00524476,0.00524476
240,13726.3,1.62611,1.34199,1.46405,0.54455,0.49847,0.43238,0.17738,1.8586,1.45725,1.6766,0.00522478,0.00522478,0.00522478
241,13782.3,1.6395,1.36689,1.47456,0.54318,0.50208,0.43379,0.17779,1.85803,1.45766,1.67878,0.0052048,0.0052048,0.0052048
242,13838.7,1.65093,1.35886,1.47699,0.54078,0.50243,0.43553,0.17874,1.85855,1.45893,1.67699,0.00518482,0.00518482,0.00518482
243,13895.1,1.64484,1.35726,1.47546,0.53231,0.50073,0.43499,0.17789,1.85741,1.45884,1.67573,0.00516484,0.00516484,0.00516484
244,13951,1.62277,1.3499,1.46915,0.52629,0.49923,0.43559,0.17834,1.85728,1.45724,1.67488,0.00514486,0.00514486,0.00514486
245,14008.1,1.64566,1.35077,1.47228,0.53205,0.49997,0.43552,0.18366,1.85506,1.4538,1.67485,0.00512488,0.00512488,0.00512488
246,14064.9,1.63662,1.35147,1.46681,0.39851,0.42754,0.35349,0.17143,1.85704,1.45539,1.67666,0.0051049,0.0051049,0.0051049
247,14122.3,1.63942,1.36714,1.49003,0.39489,0.43253,0.35259,0.17565,1.85485,1.45358,1.67622,0.00508492,0.00508492,0.00508492
248,14179,1.65027,1.34269,1.48145,0.38984,0.44064,0.35382,0.17139,1.85498,1.4528,1.67653,0.00506494,0.00506494,0.00506494
249,14234.9,1.64977,1.35608,1.47674,0.38731,0.43877,0.35199,0.17539,1.85311,1.44999,1.67495,0.00504496,0.00504496,0.00504496
250,14291.6,1.6329,1.35559,1.46979,0.39365,0.43889,0.35312,0.17142,1.85394,1.4493,1.67454,0.00502498,0.00502498,0.00502498
251,14347.5,1.63609,1.35658,1.4722,0.3882,0.44168,0.35453,0.1714,1.85473,1.44855,1.67451,0.005005,0.005005,0.005005
252,14404.3,1.63585,1.33711,1.46876,0.38459,0.44747,0.35573,0.1721,1.85478,1.44744,1.67363,0.00498502,0.00498502,0.00498502
253,14461.5,1.62624,1.32795,1.45178,0.38479,0.44521,0.35558,0.17194,1.85748,1.44843,1.67492,0.00496504,0.00496504,0.00496504
254,14518.7,1.64304,1.34864,1.4798,0.38454,0.44346,0.35529,0.17191,1.85917,1.44912,1.67509,0.00494506,0.00494506,0.00494506
255,14575,1.64163,1.36086,1.47581,0.37873,0.44904,0.35557,0.17143,1.85816,1.45008,1.67573,0.00492508,0.00492508,0.00492508
256,14632,1.63344,1.34609,1.47219,0.37401,0.44746,0.35467,0.17141,1.85619,1.44944,1.67353,0.0049051,0.0049051,0.0049051
257,14689.4,1.63434,1.35213,1.46823,0.50841,0.52648,0.43819,0.18378,1.8566,1.44853,1.67304,0.00488512,0.00488512,0.00488512
258,14746.8,1.61778,1.32645,1.45775,0.50755,0.52816,0.43981,0.18409,1.85492,1.44764,1.67234,0.00486514,0.00486514,0.00486514
259,14803.7,1.61292,1.32084,1.46105,0.49671,0.52593,0.44056,0.18448,1.85466,1.44611,1.67209,0.00484516,0.00484516,0.00484516
260,14860.5,1.63804,1.33717,1.46523,0.48322,0.52895,0.44029,0.18426,1.85511,1.4475,1.67288,0.00482518,0.00482518,0.00482518
261,14917.2,1.6253,1.33379,1.46854,0.4872,0.52585,0.43883,0.18342,1.85563,1.44729,1.67336,0.0048052,0.0048052,0.0048052
262,14974.5,1.63297,1.34316,1.47556,0.48512,0.51372,0.43724,0.18308,1.85387,1.44676,1.673,0.00478522,0.00478522,0.00478522
263,15031.5,1.63533,1.34463,1.47596,0.48642,0.52431,0.43651,0.19106,1.85468,1.44807,1.67447,0.00476524,0.00476524,0.00476524
264,15088.1,1.6162,1.32802,1.4657,0.48389,0.52051,0.43625,0.19141,1.85275,1.44861,1.67267,0.00474526,0.00474526,0.00474526
265,15143.8,1.63987,1.35296,1.47644,0.47771,0.52216,0.43675,0.19169,1.85337,1.4493,1.67495,0.00472528,0.00472528,0.00472528
266,15200.4,1.61783,1.3197,1.45496,0.47129,0.53066,0.43643,0.19121,1.85315,1.4492,1.67465,0.0047053,0.0047053,0.0047053
267,15257.6,1.61104,1.3398,1.46845,0.47446,0.53488,0.43394,0.19053,1.85286,1.44887,1.67349,0.00468532,0.00468532,0.00468532
268,15314.3,1.63567,1.3457,1.46868,0.47299,0.52544,0.43394,0.19055,1.85346,1.44859,1.67435,0.00466534,0.00466534,0.00466534
269,15371,1.62429,1.34069,1.46672,0.47008,0.53734,0.43278,0.18998,1.85362,1.45035,1.6739,0.00464536,0.00464536,0.00464536
270,15428,1.61972,1.3368,1.46165,0.46744,0.52449,0.43245,0.18976,1.85568,1.45024,1.67462,0.00462538,0.00462538,0.00462538
271,15485.9,1.61936,1.32775,1.45921,0.46352,0.52437,0.43326,0.18987,1.85443,1.45107,1.67378,0.0046054,0.0046054,0.0046054
272,15542.5,1.6196,1.32811,1.46767,0.46584,0.51648,0.43189,0.18982,1.85439,1.45097,1.67328,0.00458542,0.00458542,0.00458542
273,15600,1.61835,1.3273,1.45275,0.46352,0.52142,0.43198,0.19016,1.85427,1.45176,1.67341,0.00456544,0.00456544,0.00456544
274,15657.4,1.6052,1.32199,1.44616,0.45993,0.52026,0.43108,0.19452,1.85589,1.45188,1.67373,0.00454546,0.00454546,0.00454546
275,15714.7,1.6294,1.32579,1.45575,0.45753,0.5173,0.43125,0.18634,1.85588,1.45121,1.67356,0.00452548,0.00452548,0.00452548
276,15771.7,1.61936,1.3266,1.45928,0.45399,0.51385,0.43404,0.18659,1.8559,1.45174,1.67348,0.0045055,0.0045055,0.0045055
277,15828.6,1.61076,1.32976,1.45478,0.44641,0.51994,0.4312,0.18588,1.85659,1.45178,1.67354,0.00448552,0.00448552,0.00448552
278,15885,1.61734,1.32612,1.45686,0.44564,0.52014,0.43138,0.18573,1.85604,1.45058,1.67321,0.00446554,0.00446554,0.00446554
279,15942.4,1.60846,1.32436,1.45665,0.44897,0.52139,0.43437,0.18593,1.85372,1.44972,1.67148,0.00444556,0.00444556,0.00444556
280,15999.3,1.62518,1.32491,1.45561,0.44907,0.51917,0.43378,0.1943,1.854,1.44932,1.67244,0.00442558,0.00442558,0.00442558
281,16056,1.59963,1.30964,1.45528,0.45393,0.51693,0.43413,0.19446,1.85412,1.44836,1.67208,0.0044056,0.0044056,0.0044056
282,16112.8,1.6075,1.30758,1.45222,0.45504,0.50851,0.43503,0.19434,1.85413,1.44759,1.67277,0.00438562,0.00438562,0.00438562
283,16169.9,1.61035,1.31014,1.45228,0.45904,0.50548,0.43531,0.19451,1.8545,1.44761,1.67273,0.00436564,0.00436564,0.00436564
284,16226.3,1.60915,1.30987,1.44903,0.45788,0.50769,0.43566,0.1946,1.85523,1.44797,1.6732,0.00434566,0.00434566,0.00434566
285,16283.4,1.60672,1.31003,1.45198,0.46438,0.50432,0.43606,0.19499,1.85555,1.4464,1.67382,0.00432568,0.00432568,0.00432568
286,16340,1.59597,1.31293,1.45958,0.46989,0.50422,0.43695,0.19484,1.85522,1.44674,1.6731,0.0043057,0.0043057,0.0043057
287,16397.4,1.61177,1.29359,1.44822,0.47107,0.50255,0.43784,0.19542,1.85451,1.44555,1.67198,0.00428572,0.00428572,0.00428572
288,16453.3,1.60631,1.31334,1.45887,0.47274,0.50237,0.43623,0.18639,1.85462,1.44524,1.67227,0.00426574,0.00426574,0.00426574
289,16509.6,1.6027,1.30759,1.44701,0.47722,0.49571,0.43675,0.18685,1.85538,1.44404,1.67267,0.00424576,0.00424576,0.00424576
290,16566.3,1.61384,1.30713,1.4519,0.47993,0.49309,0.43681,0.18273,1.85504,1.44296,1.67207,0.00422578,0.00422578,0.00422578
291,16622.6,1.59481,1.29409,1.43289,0.4755,0.49684,0.43658,0.18286,1.85465,1.44479,1.67174,0.0042058,0.0042058,0.0042058
292,16680.2,1.60388,1.31384,1.45033,0.47527,0.51088,0.43663,0.18317,1.85626,1.44471,1.67337,0.00418582,0.00418582,0.00418582
293,16737.5,1.59598,1.31342,1.44542,0.47559,0.51106,0.43639,0.18282,1.85526,1.4441,1.67217,0.00416584,0.00416584,0.00416584
294,16794.7,1.60359,1.30345,1.45662,0.47859,0.5096,0.43635,0.19093,1.85539,1.44522,1.67194,0.00414586,0.00414586,0.00414586
295,16852.1,1.5962,1.28616,1.43698,0.48258,0.48796,0.43621,0.19467,1.85529,1.44481,1.6716,0.00412588,0.00412588,0.00412588
296,16909.1,1.60737,1.31831,1.45652,0.48304,0.48754,0.43675,0.19083,1.85549,1.44503,1.67163,0.0041059,0.0041059,0.0041059
297,16965.2,1.59115,1.28732,1.43493,0.48338,0.48689,0.43601,0.19068,1.85595,1.44685,1.67161,0.00408592,0.00408592,0.00408592
298,17022.8,1.60257,1.31428,1.45059,0.48285,0.48691,0.43622,0.19077,1.8565,1.44637,1.67211,0.00406594,0.00406594,0.00406594
299,17080.1,1.59464,1.30834,1.44639,0.48801,0.48327,0.43651,0.19096,1.85692,1.44646,1.67266,0.00404596,0.00404596,0.00404596
300,17137.3,1.60515,1.3145,1.45313,0.4862,0.48357,0.43569,0.19076,1.8573,1.44573,1.67256,0.00402598,0.00402598,0.00402598
301,17194.7,1.59991,1.31674,1.44508,0.48184,0.48366,0.43522,0.19038,1.85842,1.4458,1.67288,0.004006,0.004006,0.004006
302,17251.3,1.58995,1.29018,1.43977,0.48157,0.48401,0.43532,0.19079,1.85878,1.44559,1.67279,0.00398602,0.00398602,0.00398602
303,17309.7,1.58919,1.30098,1.4428,0.49577,0.48148,0.4347,0.19085,1.85917,1.44653,1.6724,0.00396604,0.00396604,0.00396604
304,17366.7,1.5899,1.28968,1.43928,0.49602,0.48312,0.43474,0.1905,1.85878,1.44618,1.67192,0.00394606,0.00394606,0.00394606
305,17423.2,1.58739,1.30289,1.45155,0.46891,0.48223,0.43472,0.19079,1.85957,1.44552,1.6719,0.00392608,0.00392608,0.00392608
306,17479.8,1.58254,1.28479,1.43838,0.46572,0.48249,0.43411,0.19042,1.85927,1.44539,1.67158,0.0039061,0.0039061,0.0039061
307,17536.6,1.60224,1.30467,1.45814,0.46303,0.48336,0.4346,0.1906,1.85961,1.44499,1.67184,0.00388612,0.00388612,0.00388612
308,17592.3,1.58886,1.29272,1.43764,0.4556,0.49659,0.43453,0.19044,1.85967,1.446,1.67196,0.00386614,0.00386614,0.00386614
